Open,High,Low,Close,Volume,Price_Change,Price_Change_Percent,SMA_5,SMA_10,RSI,Target,Symbol
1216.0,1254.800048828125,1212.0,1249.800048828125,16474965,33.800048828125,2.7796092786287008,1193.6300048828125,1202.2050048828125,58.99421321125624,0,RELIANCE.NS
1245.0,1258.0,1235.4000244140625,1238.4000244140625,11931051,-6.5999755859375,-0.5301185209588354,1207.060009765625,1203.2300048828124,53.654575952604716,1,RELIANCE.NS
1240.0,1249.5,1229.75,1247.300048828125,10089838,7.300048828125,0.588713615171371,1224.1400146484375,1206.5050048828125,55.67064401422363,1,RELIANCE.NS
1258.0,1263.0,1244.0,1257.050048828125,11977555,-0.949951171875,-0.07551281175476948,1240.430029296875,1211.810009765625,57.370540452802935,0,RELIANCE.NS
1260.050048828125,1264.1500244140625,1243.8499755859375,1247.9000244140625,9505270,-12.1500244140625,-0.9642493506795462,1248.0900390625,1215.8900146484375,53.64481962680172,0,RELIANCE.NS
1242.1500244140625,1257.4000244140625,1233.0999755859375,1238.8499755859375,16640917,-3.300048828125,-0.26567232325110435,1245.9000244140625,1219.7650146484375,52.56470425759515,0,RELIANCE.NS
1238.8499755859375,1238.8499755859375,1238.8499755859375,1238.8499755859375,0,0.0,0.0,1245.9900146484374,1226.5250122070313,56.23074655026383,1,RELIANCE.NS
1241.050048828125,1253.25,1238.800048828125,1247.1500244140625,16162399,6.0999755859375,0.49151729148211776,1245.960009765625,1235.0500122070312,61.19325475662267,1,RELIANCE.NS
1251.8499755859375,1273.0,1250.050048828125,1269.1500244140625,15971477,17.300048828125,1.3819586344623753,1248.3800048828125,1244.4050170898438,64.65863592792405,1,RELIANCE.NS
1275.0,1281.0,1270.0999755859375,1276.3499755859375,21780769,1.3499755859375,0.1058804381127451,1254.0699951171875,1251.0800170898438,67.99621544751987,1,RELIANCE.NS
1291.0,1306.0,1284.25,1302.0999755859375,20299319,11.0999755859375,0.8597967146349729,1266.7199951171874,1256.310009765625,81.34129319020562,0,RELIANCE.NS
1307.699951171875,1307.699951171875,1282.5999755859375,1285.449951171875,13713899,-22.25,-1.701460643174377,1276.039990234375,1261.0150024414063,78.59287873831208,0,RELIANCE.NS
1291.0,1293.800048828125,1268.75,1273.050048828125,12074747,-17.949951171875,-1.390391260408598,1281.2199951171874,1263.5900024414063,72.68917761319848,1,RELIANCE.NS
1278.1500244140625,1285.0,1271.300048828125,1278.199951171875,15028056,0.0499267578125,0.003906173521014306,1283.02998046875,1265.7049926757813,68.45077099966971,0,RELIANCE.NS
1280.0,1295.75,1269.0,1275.0999755859375,18147129,-4.9000244140625,-0.3828144073486328,1282.77998046875,1268.4249877929688,58.50132365958446,0,RELIANCE.NS
1264.5999755859375,1277.9000244140625,1249.300048828125,1252.5999755859375,12099648,-12.0,-0.9489166718068252,1272.87998046875,1269.7999877929688,54.44026261546683,0,RELIANCE.NS
